sku_id,product_name,category,cost_price,mrp,stock_level
2327,Product-2327,Home,4396.366537861928,14728.12075744347,856
2328,Product-2328,Electronics,4636.812895732165,10878.05352141061,156
2329,Product-2329,Electronics,1587.9606267089214,1613.9356246024786,665
2330,Product-2330,Apparel,3303.5865381970425,14919.523410218657,397
2331,Product-2331,Beauty,1623.2628766975868,2412.08775371598,734
2332,Product-2332,Beauty,4202.995562557333,11123.596682646348,124
2333,Product-2333,Beauty,3457.258427160767,8822.40816984557,776
2334,Product-2334,Sports,771.8181122238523,7838.6841978547545,743
2335,Product-2335,Apparel,4602.222474814042,2025.7941579335989,775
2336,Product-2336,Apparel,2271.1145917217973,7767.098773782345,152
2337,Product-2337,Beauty,2838.094676760867,1144.8584209278424,180
2338,Product-2338,Sports,1503.9933989318006,2353.8157695939653,822
2339,Product-2339,Sports,2672.8482900445583,9005.910677005242,105
2340,Product-2340,Electronics,4734.51849534883,8573.181750013391,750
2341,Product-2341,Beauty,3813.6557266921077,9741.667201576702,138
2342,Product-2342,Home,1845.3210923466027,4885.223666143937,753
2343,Product-2343,Sports,1847.5169980615876,5953.03840624854,473
2344,Product-2344,Home,1009.554463924823,13037.52591906724,235
2345,Product-2345,Home,4564.014832522185,14416.52082362517,550
2346,Product-2346,Apparel,2056.523947879853,6720.075625185192,826
2347,Product-2347,Apparel,1293.1052048480756,12130.935919202384,176
2348,Product-2348,Home,3502.2061756046014,6351.3025293793335,850
2349,Product-2349,Beauty,2773.6151277450103,8350.162015397498,485
2350,Product-2350,Home,890.6634077780781,8412.257133743564,415
2351,Product-2351,Sports,2372.189353736824,5743.054445356168,57
2352,Product-2352,Apparel,4820.783091277345,10269.735752068116,933
2353,Product-2353,Home,4218.186216926602,6000.08499384566,761
2354,Product-2354,Sports,993.1768648555494,6949.54679047051,630
2355,Product-2355,Sports,4423.3604684947095,14055.973030142226,489
2356,Product-2356,Electronics,3122.7338960976094,1683.6847645235762,153
2357,Product-2357,Home,4446.427824156155,4953.730639677446,679
2358,Product-2358,Home,2744.436897667084,6373.431656034653,96
2359,Product-2359,Sports,1672.959254404033,5033.983423421562,29
2360,Product-2360,Electronics,2636.4266218041544,9737.398837266675,250
2361,Product-2361,Apparel,3848.6905778451837,13717.937544168892,11
2362,Product-2362,Home,2205.6433046089787,3665.368217132481,989
2363,Product-2363,Electronics,4849.948895439905,7258.997129100017,711
2364,Product-2364,Electronics,3003.6420519426442,4552.045869888591,294
2365,Product-2365,Apparel,1752.5588038143183,11735.252945912256,70
2366,Product-2366,Beauty,4575.229210293319,13243.361744864034,698
2367,Product-2367,Electronics,3940.562326053913,3912.719438773024,491
2368,Product-2368,Sports,1257.0462725874124,10666.009075094531,869
2369,Product-2369,Apparel,4734.765245653573,4141.56064706554,298
2370,Product-2370,Beauty,2698.4522534987736,3224.7018638257337,742
2371,Product-2371,Sports,4380.588702213634,4925.765580852902,102
2372,Product-2372,Home,593.2485824423242,6094.07005749039,49
2373,Product-2373,Beauty,1580.5775415285848,14370.316130915058,187
2374,Product-2374,Electronics,1212.9114045996594,5439.233053047279,657
2375,Product-2375,Beauty,2163.00978945813,14999.165506627563,300
2376,Product-2376,Beauty,1545.2629349574122,2408.7353086887642,304
2377,Product-2377,Apparel,816.5855914930503,5730.150598996959,430
2378,Product-2378,Sports,3648.5840287370997,8959.081252050348,506
2379,Product-2379,Electronics,4217.838336934585,7379.908794703776,850
2380,Product-2380,Home,4533.152910330604,14350.187061985573,874
2381,Product-2381,Electronics,669.9899910993148,7813.57177802736,771
2382,Product-2382,Beauty,3000.68525129588,10597.011496280198,357
2383,Product-2383,Home,1891.0727897259403,4932.171006661014,265
2384,Product-2384,Sports,1488.4545879924551,4956.415922801222,473
2385,Product-2385,Sports,858.9511276527761,6558.159080431821,311
2386,Product-2386,Apparel,4568.047623848765,3827.2465332646543,870
2387,Product-2387,Electronics,774.136031601612,14448.10211983488,54
2388,Product-2388,Home,3374.738069600258,14538.449800381464,312
2389,Product-2389,Electronics,3903.7811790363507,9399.113372016047,72
2390,Product-2390,Sports,1838.3527982894075,7712.610925421723,546
2391,Product-2391,Apparel,1925.716091230389,1384.3626128821081,494
2392,Product-2392,Electronics,4909.654469994854,7140.778187761005,810
2393,Product-2393,Electronics,1637.8594534828394,9676.056581135443,307
2394,Product-2394,Beauty,4004.0116687022064,3700.9448943686557,270
2395,Product-2395,Home,4977.734660439578,11353.700465801068,991
2396,Product-2396,Home,621.2560249945143,4151.77031117218,968
2397,Product-2397,Apparel,612.9355708368587,5408.233799812495,850
2398,Product-2398,Apparel,4428.433713645696,12188.90693502941,878
2399,Product-2399,Home,4954.3330103839,3748.565638789454,492
2400,Product-2400,Sports,3207.730083659408,12514.093282758433,158
2401,Product-2401,Sports,2074.033002267173,12905.247989115387,606
2402,Product-2402,Beauty,4239.172169074929,9047.121442468859,666
2403,Product-2403,Sports,4971.085513717892,14142.941419533177,683
2404,Product-2404,Electronics,526.9217857420567,1055.303161267509,262
2405,Product-2405,Apparel,1744.3555179958903,12465.377959916861,713
2406,Product-2406,Home,765.6407847961293,5164.743552525884,73
2407,Product-2407,Home,506.5866838290763,11899.136115316864,61
2408,Product-2408,Home,2134.828512523687,4837.763660031886,768
2409,Product-2409,Beauty,2643.14646217482,7325.932694375399,958
2410,Product-2410,Sports,1376.4014706998241,5006.018269470336,492
2411,Product-2411,Electronics,3869.5878837846053,4657.049730472667,240
2412,Product-2412,Sports,3293.8196358464857,2238.8883683498025,337
2413,Product-2413,Apparel,738.2086267822403,11498.301953310334,989
2414,Product-2414,Sports,2082.3490148989467,13680.529012969138,20
2415,Product-2415,Beauty,4513.995442952585,14272.919864451625,625
2416,Product-2416,Electronics,1100.9763860468665,10807.66512458763,762
2417,Product-2417,Sports,2837.5644253723276,1358.6271121947875,870
2418,Product-2418,Home,4309.472296178927,2386.781481620229,349
2419,Product-2419,Sports,741.9641596525848,14594.577926354363,480
2420,Product-2420,Electronics,507.83331026524075,11172.44611003465,453
2421,Product-2421,Sports,4871.982301672729,7921.324620133926,595
2422,Product-2422,Apparel,3477.3623561096992,5402.504502445903,797
2423,Product-2423,Electronics,3926.4392717313144,1279.505896003176,906
2424,Product-2424,Apparel,978.6109801334354,9772.99848262359,554
2425,Product-2425,Sports,779.4816602402727,1369.374942125927,528
2426,Product-2426,Sports,3658.3180976408926,2057.32284399968,770
2427,Product-2427,Sports,4796.326923919359,10123.366911187979,745
2428,Product-2428,Electronics,1211.3505498043928,1551.2783494368828,905
2429,Product-2429,Sports,2375.8195738089125,11757.817502108088,290
2430,Product-2430,Sports,2786.4296598334645,13901.426978283685,420
2431,Product-2431,Home,769.3579958264604,7542.634682560702,840
2432,Product-2432,Apparel,2155.484816694262,12822.55862501236,89
2433,Product-2433,Beauty,3691.894398263216,13229.774670393763,511
2434,Product-2434,Apparel,2235.499772794432,9775.516000324867,931
2435,Product-2435,Beauty,4635.511284030313,11877.305478239878,450
2436,Product-2436,Electronics,2363.721197151527,14195.994940397462,602
2437,Product-2437,Sports,4782.045089092827,6505.693660866177,993
2438,Product-2438,Electronics,3786.830324119602,2731.821168510466,593
2439,Product-2439,Apparel,3631.900910007932,11213.944560445303,635
2440,Product-2440,Electronics,1022.5919322155199,8261.303042559131,497
2441,Product-2441,Beauty,1733.1143874839224,7005.6503105631045,830
2442,Product-2442,Apparel,3587.596797832604,1919.3396172463342,932
2443,Product-2443,Sports,1681.4215003861468,14331.542587133601,483
2444,Product-2444,Sports,3218.6586319761545,7111.632808540246,388
2445,Product-2445,Sports,4933.3853797942,2673.7190364599387,199
2446,Product-2446,Electronics,4544.107342724489,4814.590479389837,345
2447,Product-2447,Home,4513.226507441558,9913.27205389719,435
2448,Product-2448,Apparel,3894.884761943859,11349.886391611177,64
2449,Product-2449,Beauty,4754.967042375043,14095.513484344327,363
2450,Product-2450,Home,1178.172015514942,5750.487516387303,854
2451,Product-2451,Sports,2268.7744972022206,10942.5928964194,555
2452,Product-2452,Apparel,832.6371222888786,9933.207287150275,120
2453,Product-2453,Home,840.6918613564502,3829.105460856892,965
2454,Product-2454,Sports,3959.0290892828802,9328.87862820649,948
2455,Product-2455,Electronics,4422.323740283058,9305.339493943606,744
2456,Product-2456,Sports,3583.516263728159,6904.377675778319,762
2457,Product-2457,Apparel,4257.507225124411,13244.652679200433,600
2458,Product-2458,Electronics,4536.556091531247,14517.10463054695,397
2459,Product-2459,Sports,532.9746689768093,11231.116818135806,963
2460,Product-2460,Sports,507.15338511269954,9481.981250535178,153
2461,Product-2461,Beauty,2754.5121170442267,1590.6876529323397,377
2462,Product-2462,Apparel,3371.727802684946,7673.25209867966,731
2463,Product-2463,Home,4373.056533788078,10263.2161651994,444
2464,Product-2464,Home,1329.3648887386125,4032.9159777952095,864
2465,Product-2465,Sports,735.0225526873329,2841.205536411902,910
2466,Product-2466,Home,1709.1564364569851,9124.839685027062,992
2467,Product-2467,Electronics,4482.4019094311225,12580.769002579034,509
2468,Product-2468,Electronics,3023.6440809688615,12487.449998416769,465
2469,Product-2469,Beauty,943.5996237606737,10547.893181621292,434
2470,Product-2470,Electronics,1389.9919642455104,5894.614635441413,714
2471,Product-2471,Apparel,781.051590531695,5366.50417843078,298
2472,Product-2472,Sports,594.6247005879702,4873.593159755741,548
2473,Product-2473,Electronics,1137.824722643442,13995.606406171772,386
2474,Product-2474,Home,2511.9636445941596,2236.707408686617,305
2475,Product-2475,Beauty,3559.748116409323,13581.36990539306,61
2476,Product-2476,Apparel,888.0332093751776,12716.273464290087,333
2477,Product-2477,Beauty,3137.6476446348956,1264.5178114370833,943
2478,Product-2478,Apparel,2458.1720797921034,14544.010773451415,358
2479,Product-2479,Apparel,2536.2175037453935,12358.202556807755,645
2480,Product-2480,Home,2679.278781107856,5847.686884396474,991
2481,Product-2481,Beauty,4221.647572351894,14668.183634102663,287
2482,Product-2482,Electronics,4013.9689377704963,9031.258905453455,568
2483,Product-2483,Beauty,3347.81926272763,8948.104128226752,92
2484,Product-2484,Beauty,4468.9314883177685,14398.838687439038,976
2485,Product-2485,Electronics,1813.0874337523878,6400.147552966805,968
2486,Product-2486,Apparel,4430.135708943173,12644.416375173398,198
2487,Product-2487,Sports,2103.2572977766667,5883.435801281419,582
2488,Product-2488,Home,4757.545455340366,4364.77746701911,250
2489,Product-2489,Home,4838.776373728869,2881.1280376222776,517
2490,Product-2490,Apparel,4457.90109052523,7624.543385116462,49
2491,Product-2491,Apparel,3464.4961741474817,1851.6900075176236,416
2492,Product-2492,Sports,3084.6140545899075,12963.03633836635,340
2493,Product-2493,Apparel,2003.2666726543357,9106.192503401298,176
2494,Product-2494,Electronics,2332.3487181590153,10949.320563294737,798
2495,Product-2495,Home,4741.48720002505,1374.8272677329803,867
2496,Product-2496,Electronics,2771.961434125378,14440.138217878219,135
2497,Product-2497,Electronics,3004.22360463939,14506.926653734568,434
2498,Product-2498,Home,963.2675908834307,13984.24450637793,453
2499,Product-2499,Electronics,2104.4326458657924,14399.663383401088,690
2500,Product-2500,Home,2563.562581868203,13470.465544479917,116
2501,Product-2501,Electronics,3808.757366421919,6412.708186734773,470
2502,Product-2502,Beauty,646.9445764008916,9578.492857224956,20
2503,Product-2503,Sports,2234.1521654388566,2542.867901443701,103
2504,Product-2504,Electronics,4870.244604847543,5199.913828324801,135
2505,Product-2505,Home,1013.238762070643,11905.213714360978,250
2506,Product-2506,Sports,3322.0424266116233,13533.833538791438,586
2507,Product-2507,Home,1562.3570449033264,4865.320134377525,274
2508,Product-2508,Sports,977.7827212373095,13527.156509528108,618
2509,Product-2509,Sports,1754.0973423494547,7890.204673718574,719
2510,Product-2510,Home,1649.4047214559116,6136.771619432136,559
2511,Product-2511,Sports,2902.71479675552,1405.3932637271384,927
2512,Product-2512,Home,3967.5327041123287,8164.693621512012,712
2513,Product-2513,Home,4122.1171334017245,12634.709381912488,943
2514,Product-2514,Electronics,1863.7177091165472,9743.278661986971,79
2515,Product-2515,Home,2157.7136417016063,11691.468043765644,362
2516,Product-2516,Apparel,1487.1903858347478,2527.687256052681,114
2517,Product-2517,Sports,644.4616698170978,13507.84081590217,794
2518,Product-2518,Apparel,4604.474436309059,5601.035189295348,610
2519,Product-2519,Home,4744.5610672022485,5895.420401052547,220
2520,Product-2520,Home,1496.8017896767187,9083.47864737052,757
2521,Product-2521,Beauty,3367.930579198042,3300.492635399349,557
2522,Product-2522,Electronics,2091.650876111628,6862.733427336107,948
2523,Product-2523,Sports,993.2101019843146,14703.406820489,10
2524,Product-2524,Home,4956.744430675814,10392.759222211562,865
2525,Product-2525,Home,1808.5116025652737,5630.583219957413,826
2526,Product-2526,Apparel,2431.1907745924314,2943.7712525466695,489
2527,Product-2527,Electronics,3503.2304031378203,12239.105725710118,547
2528,Product-2528,Beauty,690.2142713537328,10580.442679462769,865
2529,Product-2529,Home,1000.6151542344015,5399.414017856989,970
2530,Product-2530,Electronics,4116.689314311996,1403.274940870377,468
2531,Product-2531,Electronics,3809.4190932398656,8702.489993246967,555
2532,Product-2532,Beauty,4734.637691475577,12649.08119457609,398
2533,Product-2533,Sports,3658.7646886344833,6944.075062337652,495
2534,Product-2534,Home,648.4638404052297,10294.89837664073,106
2535,Product-2535,Sports,3354.7722492764437,12769.432696689615,49
2536,Product-2536,Beauty,1107.6926794591038,5665.082870437909,975
2537,Product-2537,Electronics,1223.1687795179525,13205.828747441825,613
2538,Product-2538,Apparel,4221.9763732406755,11102.7869053348,452
2539,Product-2539,Apparel,1141.257664542953,7768.147621060864,990
2540,Product-2540,Beauty,2742.624752568668,5743.56557631015,259
2541,Product-2541,Sports,788.5402175288023,5503.694577721476,622
2542,Product-2542,Electronics,1396.8518998470768,12100.41179621892,700
2543,Product-2543,Sports,1576.5075979123262,13579.953835375172,22
2544,Product-2544,Sports,4350.326658260183,7264.794702426838,106
2545,Product-2545,Electronics,2639.9573559674136,11836.21522956328,943
2546,Product-2546,Home,4340.982101950993,9375.804260186738,937
2547,Product-2547,Electronics,1696.8088853100369,13066.007057479148,315
2548,Product-2548,Electronics,562.8105260890277,5144.029560685819,650
2549,Product-2549,Sports,2206.548672021072,11788.93206085367,94
2550,Product-2550,Electronics,3024.8909625146466,3193.7036404801975,35
2551,Product-2551,Home,1568.5786778631716,14551.91349895105,847
2552,Product-2552,Beauty,2042.9562278411975,11705.155773945175,732
2553,Product-2553,Sports,2486.718965012751,13158.612405997861,843
2554,Product-2554,Sports,3519.007666878241,12485.177761359295,780
2555,Product-2555,Sports,3437.3448897871726,2550.7507062863924,198
2556,Product-2556,Beauty,2725.2020151917104,6104.646437813654,751
2557,Product-2557,Apparel,3329.2639386391147,2707.068784933028,182
2558,Product-2558,Home,4572.191119198874,3887.9987897210217,396
2559,Product-2559,Beauty,3284.4394984955807,8946.121928731882,991
2560,Product-2560,Electronics,1461.050443588682,13018.658277319268,417
2561,Product-2561,Home,4336.4569978720465,7581.853076664115,819
2562,Product-2562,Electronics,845.181742860706,8900.862165887542,82
2563,Product-2563,Home,4605.160329556678,9985.751946888064,20
2564,Product-2564,Electronics,2877.271582764442,9468.746648411969,135
2565,Product-2565,Sports,3416.3676640316476,14279.802196159397,981
2566,Product-2566,Sports,3434.8507231672775,9174.36916276797,547
2567,Product-2567,Home,4447.443029961133,8113.678422113225,909
2568,Product-2568,Beauty,2373.290857086273,4529.09042128227,371
2569,Product-2569,Beauty,2109.3347351324983,3275.9987155765543,950
2570,Product-2570,Apparel,2622.760824980906,3932.4280524978512,437
2571,Product-2571,Electronics,2121.3306353736693,6136.1446698416,199
2572,Product-2572,Beauty,4222.939410191291,6293.453009872324,854
2573,Product-2573,Home,787.2777836760781,13950.138087914334,504
2574,Product-2574,Beauty,3461.5254613274415,1218.039145834046,489
2575,Product-2575,Apparel,2142.583416559669,7488.77294362311,196
2576,Product-2576,Sports,1607.8807861100968,9436.816568183238,341
2577,Product-2577,Electronics,3613.4789149765397,2536.462657632699,378
2578,Product-2578,Home,3821.4520142909673,5922.466435637172,206
2579,Product-2579,Home,1565.4850089447361,7974.651121249465,834
2580,Product-2580,Electronics,3896.2770644954307,4978.454307662439,845
2581,Product-2581,Beauty,1933.1079235361592,2245.937066400763,495
2582,Product-2582,Electronics,1742.22828474549,6914.543583869917,157
2583,Product-2583,Beauty,3255.201717164902,8979.936402576086,586
2584,Product-2584,Electronics,4827.572892887553,13682.983682486063,783
2585,Product-2585,Home,1200.7847263663814,8274.9060600796,332
2586,Product-2586,Apparel,1132.7080175572469,6372.942311157775,249
2587,Product-2587,Beauty,2165.761250793359,5822.707370725521,459
2588,Product-2588,Beauty,1411.421467808796,5493.384791581865,859
2589,Product-2589,Apparel,1793.5757005317707,13042.574923862241,525
2590,Product-2590,Electronics,2541.421783832573,6818.873965442998,800
2591,Product-2591,Sports,2868.549572846841,14687.475628692926,789
2592,Product-2592,Beauty,1430.1653703337302,9927.020503972599,916
2593,Product-2593,Beauty,1822.7464732558883,5329.575951494205,107
2594,Product-2594,Apparel,4424.819407077819,12337.535988447773,939
2595,Product-2595,Beauty,1628.2540318825752,11963.347921674356,146
2596,Product-2596,Home,4827.165473058937,2857.749622443856,742
2597,Product-2597,Beauty,1862.4010101424972,9791.036271951847,185
2598,Product-2598,Electronics,2589.6119104001614,2104.6335187367813,83
2599,Product-2599,Home,3995.2565559371105,2112.7839165839796,392
2600,Product-2600,Electronics,508.6810205951398,13026.093049078054,576
2601,Product-2601,Electronics,4750.885428889042,11056.59603436243,526
2602,Product-2602,Beauty,3307.0640673830003,8265.12721545321,233
2603,Product-2603,Home,1635.4489313459867,13057.681919872752,859
2604,Product-2604,Home,776.0273002520291,1098.1456197407301,800
2605,Product-2605,Apparel,579.2581795961265,12913.984747617615,341
2606,Product-2606,Apparel,1421.0983972334056,2551.83211305192,281
2607,Product-2607,Apparel,818.8834952228868,5576.327176951803,946
2608,Product-2608,Home,4833.268233065842,10148.025071000904,889
2609,Product-2609,Sports,2532.589051999223,9904.278210904158,887
2610,Product-2610,Beauty,885.177915966015,7446.813605647409,390
2611,Product-2611,Beauty,2638.3389315450618,9943.952080750762,402
2612,Product-2612,Apparel,685.9686052409725,11162.126429705757,103
2613,Product-2613,Apparel,3641.2705112303365,6766.616017942674,560
2614,Product-2614,Sports,2269.0032606441564,10391.519959572981,434
2615,Product-2615,Apparel,2776.6760507797067,8617.701456817453,86
2616,Product-2616,Electronics,3253.9552652464154,8001.654203244163,716
2617,Product-2617,Sports,763.2416648565211,7333.15435851335,76
2618,Product-2618,Beauty,3626.1406771100706,8161.722383049776,456
2619,Product-2619,Home,3328.008055228852,5189.4555261381165,470
2620,Product-2620,Electronics,2192.519459365709,9159.534680337616,501
2621,Product-2621,Electronics,551.9303483568353,11944.153554575185,102
2622,Product-2622,Beauty,1528.3625051682393,3911.5336590275833,383
2623,Product-2623,Home,4246.18315608908,2753.4057455567395,732
2624,Product-2624,Sports,2112.445586512004,12804.193423347811,221
2625,Product-2625,Apparel,732.5850279994038,7963.7183567711545,736
2626,Product-2626,Sports,4415.048847641587,4578.590358930345,297
2627,Product-2627,Home,3316.453516173482,3554.7327758856018,88
2628,Product-2628,Sports,2241.971394007002,7813.590957265758,946
2629,Product-2629,Beauty,2352.9676239832543,6061.992646800869,489
2630,Product-2630,Home,4174.152588898269,12197.806604150495,390
2631,Product-2631,Apparel,2219.6708708153456,12161.26540465763,774
2632,Product-2632,Home,3216.4818565013247,11969.263378580219,778
2633,Product-2633,Electronics,4432.571993579799,6426.881865890105,417
2634,Product-2634,Home,4576.77269138311,1613.487890764702,100
2635,Product-2635,Apparel,3685.9971791029366,2362.2348412328333,927
2636,Product-2636,Electronics,2610.626152308458,11439.345843420522,683
2637,Product-2637,Apparel,3076.8991411712877,11229.868665421895,712
2638,Product-2638,Beauty,2206.1411831270625,10867.751902391738,44
2639,Product-2639,Apparel,4628.96216880088,13675.086461747132,746
2640,Product-2640,Beauty,2344.791604359797,6602.70429507947,671
2641,Product-2641,Apparel,4210.472634304568,11280.80464280229,345
2642,Product-2642,Electronics,4254.349755516849,2881.5741499881938,872
2643,Product-2643,Sports,2886.2486468596185,9497.63810886275,178
2644,Product-2644,Beauty,4724.635227239953,1662.108441325258,242
2645,Product-2645,Apparel,3067.7685693698527,2125.4776483323067,183
2646,Product-2646,Electronics,2035.3425309694235,1604.5407883822186,358
2647,Product-2647,Beauty,4160.124450668251,10181.078263256399,622
2648,Product-2648,Beauty,1030.2720353403674,10552.129719581144,687
2649,Product-2649,Beauty,3778.145385031942,3428.854181702348,567
2650,Product-2650,Apparel,3749.759408348405,2060.500631068996,296
2651,Product-2651,Electronics,2770.3571911170816,9903.585408666337,366
2652,Product-2652,Home,1756.6566089701703,9377.09207342954,700
2653,Product-2653,Sports,3975.1242844401218,3189.1410214646967,697
2654,Product-2654,Apparel,2540.2941136526733,7409.80191112642,696
2655,Product-2655,Electronics,806.3341274978764,5528.065862938763,117
2656,Product-2656,Sports,913.7709095691948,13525.138926572552,901
2657,Product-2657,Apparel,3024.2113704881913,11957.672521859864,670
2658,Product-2658,Home,582.6170597975082,5874.670510894251,62
2659,Product-2659,Sports,1915.7559385567706,1436.7454617904496,893
2660,Product-2660,Beauty,2018.6230737807093,9972.342233042562,595
2661,Product-2661,Electronics,3126.0864317342907,13362.017660261145,258
2662,Product-2662,Apparel,3105.9290292756164,6834.450104746304,175
2663,Product-2663,Sports,1385.0001115821328,4228.680606614603,518
2664,Product-2664,Apparel,926.0680426743129,9376.079950773546,736
2665,Product-2665,Home,969.8111189635176,4506.545723136817,914
2666,Product-2666,Sports,4717.184087479406,8542.053489070568,239
2667,Product-2667,Beauty,3440.603485068854,3223.2894701817054,804
2668,Product-2668,Apparel,2685.486174715132,4346.886596303404,369
2669,Product-2669,Electronics,2804.8573450850345,8223.854173389373,552
2670,Product-2670,Beauty,1675.2022163689635,7350.5331092584975,828
2671,Product-2671,Electronics,1733.959258338904,13659.782515127543,97
2672,Product-2672,Apparel,1564.229818424928,8965.200897098255,146
2673,Product-2673,Apparel,2505.372164538741,2179.5318438910695,811
2674,Product-2674,Sports,1370.1330154530551,1767.9815927430218,490
2675,Product-2675,Electronics,3400.0048782615618,6023.026283172275,264
2676,Product-2676,Sports,1187.0363008679383,4164.547431929548,489
2677,Product-2677,Sports,1302.9259894115262,4697.8508424820575,168
2678,Product-2678,Beauty,903.5867678095863,14723.53085059726,598
2679,Product-2679,Electronics,4761.824094315965,12687.612723224853,92
2680,Product-2680,Apparel,3630.311914734706,10081.2728372651,386
2681,Product-2681,Electronics,4029.1289695746655,10599.500149352329,285
2682,Product-2682,Home,2613.252021047136,3784.4123811463155,164
2683,Product-2683,Electronics,2981.704503307622,8082.002754178558,674
2684,Product-2684,Beauty,2867.8788397969647,13349.97683197292,456
2685,Product-2685,Electronics,4950.305136173173,2453.749148507989,547
2686,Product-2686,Beauty,4909.872860720808,5405.003350259777,835
2687,Product-2687,Electronics,3736.7298742132593,6454.1388100923805,258
2688,Product-2688,Home,4716.14676839521,7366.5452801508545,489
2689,Product-2689,Beauty,2078.8955898221193,1193.4731144889743,542
2690,Product-2690,Apparel,3579.841955435797,1321.5638202600107,282
2691,Product-2691,Apparel,2508.9644606652832,10022.236910976999,159
2692,Product-2692,Apparel,3798.330591432409,1909.7129875466462,528
2693,Product-2693,Home,1597.4504791878228,9658.436740445975,357
2694,Product-2694,Sports,4589.394082397013,13329.639402570792,506
2695,Product-2695,Home,1554.2871310329099,9272.978556212365,145
2696,Product-2696,Home,4223.763071051991,9344.353627787417,826
2697,Product-2697,Electronics,2744.7450646372986,10038.279450046264,54
2698,Product-2698,Sports,2418.112873848302,2998.705625883711,733
2699,Product-2699,Beauty,4424.941471002718,9073.640090063825,698
2700,Product-2700,Apparel,1583.1377927903036,7008.987084848147,693
2701,Product-2701,Beauty,3267.0193706916475,4602.684814883309,329
2702,Product-2702,Home,684.9139681709422,2268.263650323691,855
2703,Product-2703,Apparel,2508.6376031789523,7428.92574235834,223
2704,Product-2704,Beauty,1341.591759677949,12017.02565380148,447
2705,Product-2705,Apparel,1321.621948580993,9678.246811281275,216
2706,Product-2706,Sports,4113.937570549482,11031.266756001705,295
2707,Product-2707,Beauty,3304.2656779689323,9427.40863428593,271
2708,Product-2708,Electronics,1309.9454023287176,1028.8996700907144,996
2709,Product-2709,Home,2075.3537757753993,11944.90341113263,739
2710,Product-2710,Home,2478.9990727313643,8436.910051119874,903
2711,Product-2711,Beauty,588.2221709981187,8026.367407952785,844
2712,Product-2712,Apparel,4565.339615957049,2406.9217640047923,208
2713,Product-2713,Sports,1560.483769562028,4247.142103302612,411
2714,Product-2714,Home,4415.858265910979,1461.8739786227711,133
2715,Product-2715,Apparel,4460.9455615494735,12334.544778689413,605
2716,Product-2716,Sports,2908.2996250972196,7276.557023093002,739
2717,Product-2717,Beauty,4498.604261213375,7436.668713600422,540
2718,Product-2718,Beauty,2936.666314085651,4152.92017597982,784
2719,Product-2719,Beauty,3895.655033974499,3719.9187132724974,640
2720,Product-2720,Electronics,2332.051208900646,3317.0201030706767,528
2721,Product-2721,Home,1606.1217069421214,2558.1688881218583,169
2722,Product-2722,Electronics,3518.603612415347,7608.982966551902,688
2723,Product-2723,Electronics,4733.163369458895,8259.797396192083,62
2724,Product-2724,Home,801.5650557607942,4173.253903964389,266
2725,Product-2725,Beauty,4387.045589294345,6301.03136884471,486
2726,Product-2726,Electronics,2118.072384053306,13358.127556929554,264
2727,Product-2727,Home,2822.274302020246,14434.36520170465,139
2728,Product-2728,Apparel,3914.4163930940076,1768.8122694829508,846
2729,Product-2729,Electronics,3647.0023144254355,14925.160120465725,311
2730,Product-2730,Home,563.8268483076729,13372.27660063955,312
2731,Product-2731,Electronics,1630.0488999565828,8011.835059275016,617
2732,Product-2732,Home,4156.376634526483,5507.07914866642,753
2733,Product-2733,Sports,2281.1359392827453,2267.1802055649805,598
2734,Product-2734,Sports,4599.314504631074,8484.683832740251,636
2735,Product-2735,Home,746.8323097598108,11257.989945871313,578
2736,Product-2736,Home,2261.4455800136966,10895.914066712781,737
2737,Product-2737,Home,1432.4602692802277,3833.8704168753056,182
2738,Product-2738,Sports,2195.7064000357004,5407.884598942798,298
2739,Product-2739,Sports,3041.088110969361,7481.595830038075,590
2740,Product-2740,Sports,3054.666915157795,5721.8190339513585,186
2741,Product-2741,Apparel,3650.1856406958664,2646.5547511759937,969
2742,Product-2742,Electronics,4097.945799672338,13126.181025456137,551
2743,Product-2743,Home,2402.634190391447,13074.263656661551,828
2744,Product-2744,Electronics,4276.9645245277625,10766.992509208196,692
2745,Product-2745,Sports,3347.2608263811335,12834.950143866341,841
2746,Product-2746,Home,670.0426163557474,8430.829907032363,361
2747,Product-2747,Home,718.5452801694435,1762.443625927332,209
2748,Product-2748,Apparel,4522.704700698326,14697.676776515222,763
2749,Product-2749,Apparel,4504.900945093335,4926.968952560001,906
2750,Product-2750,Sports,2776.1561326393457,1476.5587871513276,809
2751,Product-2751,Home,1827.2079546585196,9420.88582424345,898
2752,Product-2752,Beauty,4360.1697116344385,9719.624944670042,893
2753,Product-2753,Electronics,2564.7212140463034,3637.8410166422505,738
2754,Product-2754,Electronics,3751.315880714255,3457.847731269654,767
2755,Product-2755,Home,1834.0557100189528,7778.989851233901,74
2756,Product-2756,Sports,1312.8873654353356,9238.52166308927,625
2757,Product-2757,Apparel,3920.204546332506,8605.117368038096,17
2758,Product-2758,Electronics,3204.3777127879694,13380.58631709345,191
2759,Product-2759,Beauty,2716.57344956034,14170.847981009916,328
2760,Product-2760,Electronics,945.5065675231732,3856.357524563455,767
2761,Product-2761,Sports,564.4683746554012,4188.341021741353,481
2762,Product-2762,Beauty,1610.4035840909344,14955.725751079963,367
2763,Product-2763,Apparel,729.2636744301833,13717.307081183286,774
