order_id,customer_id,customer_name,region,category,product,order_date,quantity,price,revenue
679,6505,Customer_106,West,Office Supplies,Pen,2023-09-17,5,919.61,4598.05
680,8498,Customer_195,West,Office Supplies,Envelope,2023-07-14,8,116.46,931.68
681,8984,Customer_144,South,Furniture,Bookcase,2023-11-12,1,1132.99,1132.99
682,5873,Customer_188,South,Furniture,Chair,2023-10-23,4,334.73,1338.92
683,9745,Customer_47,North,Technology,Tablet,2023-09-03,8,897.76,7182.08
684,6672,Customer_80,South,Technology,Laptop,2023-06-09,4,843.15,3372.6
685,8240,Customer_76,South,Furniture,Desk,2023-07-20,2,496.59,993.18
686,5883,Customer_39,West,Furniture,Cabinet,2023-03-07,9,314.02,2826.18
687,2409,Customer_159,North,Technology,Mouse,2023-03-19,4,213.7,854.8
688,3172,Customer_103,West,Furniture,Desk,2023-04-20,5,694.37,3471.85
689,5769,Customer_128,South,Furniture,Desk,2023-11-28,2,157.35,314.7
690,8189,Customer_127,West,Furniture,Cabinet,2023-12-22,6,859.09,5154.54
691,9386,Customer_151,West,Technology,Laptop,2023-12-31,4,739.31,2957.24
692,6874,Customer_198,West,Office Supplies,Binder,2023-12-03,5,795.89,3979.45
693,6675,Customer_145,North,Technology,Tablet,2023-11-06,7,155.89,1091.23
694,4866,Customer_116,East,Office Supplies,Pen,2023-04-14,2,385.32,770.64
695,9976,Customer_83,South,Office Supplies,Binder,2023-07-09,1,21.29,21.29
696,1325,Customer_153,East,Office Supplies,Stapler,2023-10-05,4,681.07,2724.28
697,9832,Customer_172,East,Furniture,Desk,2023-04-06,5,469.53,2347.65
698,7754,Customer_20,South,Office Supplies,Binder,2023-07-12,6,1048.97,6293.82
699,6968,Customer_194,North,Office Supplies,Envelope,2023-12-06,5,370.36,1851.8
700,6594,Customer_108,West,Furniture,Cabinet,2023-07-31,3,440.78,1322.34
701,1242,Customer_19,South,Technology,Keyboard,2023-06-22,9,965.89,8693.01
702,3158,Customer_181,North,Office Supplies,Stapler,2023-12-08,9,345.03,3105.27
703,8977,Customer_90,West,Office Supplies,Binder,2023-04-25,8,155.03,1240.24
704,5306,Customer_39,East,Furniture,Bookcase,2023-09-25,9,107.81,970.29
705,4346,Customer_192,South,Office Supplies,Binder,2023-08-18,6,630.24,3781.44
706,2466,Customer_52,South,Technology,Monitor,2023-09-20,1,1172.55,1172.55
707,8833,Customer_102,South,Office Supplies,Stapler,2023-05-20,4,231.97,927.88
708,4892,Customer_88,West,Office Supplies,Binder,2023-09-26,5,638.01,3190.05
709,6599,Customer_49,East,Technology,Tablet,2023-05-02,6,367.11,2202.66
710,9982,Customer_28,East,Office Supplies,Pen,2023-11-09,6,662.81,3976.86
711,8008,Customer_164,South,Furniture,Desk,2023-11-30,6,562.74,3376.44
712,2773,Customer_158,West,Office Supplies,Pen,2023-04-03,1,132.07,132.07
713,1506,Customer_47,North,Technology,Laptop,2023-03-05,3,5.22,15.66
714,7360,Customer_7,South,Furniture,Cabinet,2023-12-03,6,549.18,3295.08
715,2464,Customer_135,West,Furniture,Desk,2023-11-02,9,220.72,1986.48
716,6867,Customer_181,West,Furniture,Bookcase,2023-01-04,4,360.35,1441.4
717,8680,Customer_71,South,Technology,Keyboard,2023-06-27,6,74.99,449.94
718,1919,Customer_36,South,Technology,Tablet,2023-09-01,3,144.19,432.57
719,1507,Customer_157,West,Office Supplies,Binder,2023-12-21,9,478.59,4307.31
720,4622,Customer_48,South,Office Supplies,Binder,2023-02-08,4,739.21,2956.84
721,3155,Customer_12,South,Technology,Keyboard,2023-10-19,6,574.82,3448.92
722,7396,Customer_1,East,Furniture,Chair,2023-12-12,5,238.26,1191.3
723,3645,Customer_19,North,Office Supplies,Envelope,2023-04-05,6,867.87,5207.22
724,7089,Customer_12,South,Furniture,Desk,2023-12-16,9,1074.6,9671.4
725,2184,Customer_190,North,Office Supplies,Paper,2023-09-28,6,107.93,647.58
726,9465,Customer_3,East,Furniture,Cabinet,2023-06-20,7,460.24,3221.68
727,5675,Customer_123,South,Furniture,Cabinet,2023-07-15,6,263.52,1581.12
728,4243,Customer_127,South,Technology,Monitor,2023-01-25,8,667.85,5342.8
729,6982,Customer_142,East,Office Supplies,Paper,2023-08-12,5,499.9,2499.5
730,7559,Customer_197,East,Office Supplies,Paper,2023-07-16,9,30.12,271.08
731,9134,Customer_157,East,Furniture,Desk,2023-12-05,7,451.7,3161.9
732,3670,Customer_38,North,Furniture,Cabinet,2023-12-15,3,66.12,198.36
733,9531,Customer_175,West,Office Supplies,Binder,2023-06-28,8,328.39,2627.12
734,6452,Customer_195,West,Technology,Mouse,2023-01-09,8,690.77,5526.16
735,3062,Customer_71,South,Furniture,Desk,2023-08-14,5,63.19,315.95
736,3313,Customer_110,West,Technology,Laptop,2023-11-02,5,544.18,2720.9
737,4862,Customer_171,South,Technology,Laptop,2023-01-25,9,203.46,1831.14
738,2342,Customer_185,West,Furniture,Chair,2023-06-28,2,808.51,1617.02
739,8235,Customer_46,North,Office Supplies,Paper,2023-11-19,8,785.3,6282.4
740,3653,Customer_173,North,Furniture,Cabinet,2023-07-16,6,875.74,5254.44
741,3897,Customer_66,South,Technology,Keyboard,2023-10-28,6,742.95,4457.7
742,4510,Customer_147,East,Furniture,Bookcase,2023-11-05,2,755.16,1510.32
743,5658,Customer_171,East,Furniture,Chair,2023-08-02,6,877.64,5265.84
744,6979,Customer_188,East,Office Supplies,Binder,2023-10-16,2,973.51,1947.02
745,6296,Customer_37,South,Office Supplies,Pen,2023-04-09,4,1040.38,4161.52
746,2366,Customer_54,South,Furniture,Bookcase,2023-01-16,3,554.28,1662.84
747,5086,Customer_85,South,Office Supplies,Pen,2023-08-20,8,194.69,1557.52
748,5758,Customer_115,West,Technology,Laptop,2023-12-09,9,253.94,2285.46
749,6708,Customer_146,East,Office Supplies,Binder,2023-08-13,7,708.88,4962.16
750,5908,Customer_172,South,Technology,Laptop,2023-03-29,7,666.4,4664.8
751,3387,Customer_91,South,Office Supplies,Binder,2023-12-13,7,937.35,6561.45
752,8257,Customer_40,West,Technology,Tablet,2023-10-28,9,956.51,8608.59
753,7772,Customer_92,North,Technology,Laptop,2023-01-28,7,384.18,2689.26
754,9488,Customer_134,East,Technology,Monitor,2023-09-06,9,386.26,3476.34
755,6622,Customer_117,East,Technology,Tablet,2023-08-13,2,1130.06,2260.12
756,7487,Customer_35,South,Office Supplies,Envelope,2023-01-01,1,437.17,437.17
757,4553,Customer_89,West,Technology,Tablet,2023-08-14,1,1034.69,1034.69
758,5623,Customer_182,East,Technology,Mouse,2023-11-25,7,518.46,3629.22
759,2871,Customer_104,East,Technology,Monitor,2023-02-03,3,201.72,605.16
760,8237,Customer_96,North,Technology,Tablet,2023-02-17,6,709.64,4257.84
761,6051,Customer_88,West,Office Supplies,Envelope,2023-11-25,9,260.72,2346.48
762,7297,Customer_132,North,Office Supplies,Pen,2023-09-29,8,804.31,6434.48
763,4332,Customer_20,East,Office Supplies,Binder,2023-05-26,9,1063.97,9575.73
764,6214,Customer_105,West,Office Supplies,Envelope,2023-03-08,4,1196.35,4785.4
765,8465,Customer_141,West,Office Supplies,Paper,2023-05-21,5,6.11,30.55
766,1198,Customer_130,South,Technology,Monitor,2023-11-08,8,53.15,425.2
767,1178,Customer_197,East,Office Supplies,Stapler,2023-08-11,7,466.2,3263.4
768,5588,Customer_130,North,Technology,Monitor,2023-01-13,4,475.3,1901.2
769,3933,Customer_84,West,Furniture,Bookcase,2023-11-21,7,607.82,4254.74
770,4389,Customer_144,West,Office Supplies,Binder,2023-08-04,3,630.47,1891.41
771,7326,Customer_14,North,Technology,Keyboard,2023-12-24,9,391.86,3526.74
772,9302,Customer_179,West,Office Supplies,Binder,2023-07-29,1,79.61,79.61
773,2030,Customer_155,South,Office Supplies,Envelope,2023-02-03,1,366.45,366.45
774,4197,Customer_153,East,Technology,Monitor,2023-12-03,7,1024.73,7173.11
775,5994,Customer_75,South,Furniture,Cabinet,2023-07-08,3,370.73,1112.19
776,2894,Customer_59,West,Furniture,Bookcase,2023-06-28,5,820.77,4103.85
777,4968,Customer_157,East,Furniture,Bookcase,2023-07-19,7,162.37,1136.59
778,4829,Customer_104,East,Furniture,Cabinet,2023-10-10,3,1048.29,3144.87
779,4158,Customer_41,East,Technology,Mouse,2023-11-27,6,110.34,662.04
780,6603,Customer_165,North,Furniture,Desk,2023-07-06,1,231.09,231.09
781,7146,Customer_116,East,Office Supplies,Paper,2023-04-09,3,952.71,2858.13
782,6969,Customer_50,South,Furniture,Bookcase,2023-07-25,1,368.57,368.57
783,5657,Customer_36,East,Furniture,Bookcase,2023-09-21,6,423.01,2538.06
784,6607,Customer_96,North,Office Supplies,Binder,2023-09-13,9,163.08,1467.72
785,9737,Customer_190,East,Furniture,Cabinet,2023-08-24,1,269.71,269.71
786,2990,Customer_159,West,Furniture,Desk,2023-09-10,2,205.11,410.22
787,5435,Customer_85,North,Technology,Mouse,2023-09-02,6,571.44,3428.64
788,3681,Customer_128,North,Furniture,Bookcase,2023-09-30,5,985.2,4926.0
789,7054,Customer_94,South,Furniture,Bookcase,2023-03-22,2,1117.33,2234.66
790,2551,Customer_51,North,Office Supplies,Paper,2023-06-14,5,315.23,1576.15
791,9042,Customer_100,South,Technology,Tablet,2023-11-16,9,130.96,1178.64
792,3925,Customer_97,South,Furniture,Chair,2023-11-23,2,205.54,411.08
793,4153,Customer_27,East,Technology,Laptop,2023-02-28,1,147.37,147.37
794,8867,Customer_70,South,Technology,Keyboard,2023-10-17,9,900.51,8104.59
795,3741,Customer_113,North,Office Supplies,Envelope,2023-06-20,8,51.55,412.4
796,1918,Customer_182,East,Office Supplies,Stapler,2023-10-13,1,1034.43,1034.43
797,7391,Customer_146,South,Furniture,Chair,2023-09-20,4,1186.66,4746.64
798,9243,Customer_114,East,Furniture,Chair,2023-10-12,1,1064.37,1064.37
799,2867,Customer_42,East,Technology,Monitor,2023-07-03,9,13.34,120.06
800,1240,Customer_113,West,Office Supplies,Pen,2023-03-24,8,87.04,696.32
801,9802,Customer_62,South,Furniture,Bookcase,2023-01-22,9,353.18,3178.62
802,3657,Customer_193,East,Office Supplies,Pen,2023-06-07,3,399.54,1198.62
803,2230,Customer_110,West,Furniture,Bookcase,2023-10-05,1,380.98,380.98
804,8970,Customer_114,North,Office Supplies,Binder,2023-11-04,9,89.29,803.61
805,1178,Customer_129,East,Technology,Tablet,2023-10-04,6,98.04,588.24
806,3895,Customer_65,West,Technology,Keyboard,2023-03-15,6,20.81,124.86
807,4462,Customer_172,North,Office Supplies,Paper,2023-11-23,9,964.56,8681.04
808,9518,Customer_96,East,Office Supplies,Envelope,2023-01-02,4,906.67,3626.68
809,2861,Customer_150,West,Furniture,Chair,2023-12-27,1,606.5,606.5
810,1901,Customer_45,North,Technology,Tablet,2023-10-06,6,952.79,5716.74
811,1026,Customer_26,North,Office Supplies,Envelope,2023-02-05,7,316.8,2217.6
812,2590,Customer_122,North,Technology,Mouse,2023-12-02,9,848.62,7637.58
813,3460,Customer_34,North,Office Supplies,Stapler,2023-06-18,3,755.06,2265.18
814,1616,Customer_1,North,Technology,Mouse,2023-09-27,2,1109.27,2218.54
815,9861,Customer_149,South,Furniture,Bookcase,2023-07-28,7,990.64,6934.48
816,6801,Customer_51,West,Technology,Monitor,2023-07-23,3,288.79,866.37
817,5593,Customer_186,South,Technology,Mouse,2023-05-07,1,235.83,235.83
818,1992,Customer_74,North,Furniture,Bookcase,2023-04-11,9,822.22,7399.98
819,1343,Customer_168,South,Office Supplies,Stapler,2023-04-30,6,246.57,1479.42
820,4201,Customer_96,North,Technology,Laptop,2023-11-14,8,1093.44,8747.52
821,7961,Customer_112,South,Technology,Keyboard,2023-06-17,1,138.23,138.23
822,1924,Customer_152,South,Furniture,Bookcase,2023-12-31,5,658.28,3291.4
823,2552,Customer_73,South,Technology,Monitor,2023-06-06,4,1100.2,4400.8
824,8543,Customer_120,East,Office Supplies,Pen,2023-04-17,2,604.9,1209.8
825,3905,Customer_180,South,Technology,Tablet,2023-08-05,5,1047.79,5238.95
826,2716,Customer_131,South,Furniture,Chair,2023-10-25,1,536.6,536.6
827,4767,Customer_63,East,Office Supplies,Paper,2023-12-29,1,519.88,519.88
828,8011,Customer_117,South,Technology,Monitor,2023-09-20,3,1182.99,3548.97
829,2212,Customer_54,South,Furniture,Chair,2023-05-09,4,967.09,3868.36
830,8367,Customer_157,East,Technology,Laptop,2023-12-14,6,810.14,4860.84
831,3713,Customer_90,South,Furniture,Cabinet,2023-07-18,4,227.77,911.08
832,6694,Customer_195,West,Technology,Monitor,2023-03-09,9,581.71,5235.39
833,6680,Customer_140,South,Technology,Monitor,2023-02-13,2,515.39,1030.78
834,8067,Customer_48,West,Technology,Tablet,2023-03-07,8,818.4,6547.2
835,7447,Customer_124,South,Furniture,Desk,2023-03-25,7,294.61,2062.27
836,8489,Customer_100,South,Office Supplies,Binder,2023-09-29,7,878.84,6151.88
837,1277,Customer_18,West,Office Supplies,Envelope,2023-06-29,6,599.22,3595.32
838,5575,Customer_48,East,Office Supplies,Stapler,2023-09-19,3,234.12,702.36
839,9634,Customer_69,East,Office Supplies,Stapler,2023-05-23,5,933.27,4666.35
840,4364,Customer_9,East,Office Supplies,Envelope,2023-04-03,5,849.39,4246.95
841,5517,Customer_72,South,Furniture,Desk,2023-02-04,5,898.88,4494.4
842,4309,Customer_34,North,Office Supplies,Envelope,2023-01-10,6,635.47,3812.82
843,1882,Customer_1,West,Furniture,Desk,2023-12-25,1,951.31,951.31
844,8288,Customer_132,South,Furniture,Desk,2023-07-16,2,458.79,917.58
845,1773,Customer_136,North,Office Supplies,Envelope,2023-11-03,1,866.75,866.75
846,2674,Customer_124,North,Office Supplies,Paper,2023-08-16,9,492.43,4431.87
847,7947,Customer_106,West,Furniture,Desk,2023-09-10,4,312.69,1250.76
848,4732,Customer_50,South,Furniture,Cabinet,2023-06-16,6,901.19,5407.14
849,6413,Customer_189,West,Office Supplies,Paper,2023-03-27,1,871.01,871.01
850,9433,Customer_38,West,Furniture,Bookcase,2023-02-20,6,665.61,3993.66
851,1069,Customer_85,North,Furniture,Cabinet,2023-02-08,8,408.03,3264.24
852,5920,Customer_96,West,Technology,Mouse,2023-10-31,2,94.5,189.0
853,9216,Customer_75,East,Furniture,Bookcase,2023-08-14,9,923.65,8312.85
854,6918,Customer_64,East,Technology,Keyboard,2023-08-20,8,1001.83,8014.64
855,8072,Customer_84,East,Technology,Tablet,2023-09-03,2,318.58,637.16
856,2565,Customer_172,North,Furniture,Chair,2023-12-09,8,742.58,5940.64
857,4235,Customer_161,East,Technology,Mouse,2023-01-13,2,1164.24,2328.48
858,5957,Customer_19,South,Technology,Keyboard,2023-10-06,3,823.78,2471.34
859,2927,Customer_18,North,Office Supplies,Paper,2023-04-22,8,505.87,4046.96
860,6378,Customer_90,West,Technology,Monitor,2023-07-05,6,303.44,1820.64
861,5763,Customer_82,North,Furniture,Bookcase,2023-09-15,2,24.15,48.3
862,4159,Customer_16,East,Office Supplies,Stapler,2023-09-11,7,1119.42,7835.94
863,3892,Customer_169,North,Technology,Tablet,2023-06-27,5,234.39,1171.95
864,6159,Customer_156,West,Office Supplies,Envelope,2023-12-21,8,1091.05,8728.4
865,7154,Customer_108,South,Office Supplies,Pen,2023-05-31,5,450.73,2253.65
866,3508,Customer_151,East,Technology,Tablet,2023-05-24,1,1181.66,1181.66
867,7964,Customer_106,North,Furniture,Desk,2023-10-27,4,1007.14,4028.56
868,4908,Customer_182,West,Furniture,Desk,2023-07-01,1,108.61,108.61
869,2868,Customer_103,South,Office Supplies,Stapler,2023-12-31,2,1122.8,2245.6
870,1544,Customer_71,West,Furniture,Chair,2023-04-15,6,334.3,2005.8
871,3446,Customer_5,North,Technology,Mouse,2023-03-24,9,286.53,2578.77
872,4985,Customer_80,West,Furniture,Bookcase,2023-10-19,6,1179.62,7077.72
873,1572,Customer_53,South,Technology,Keyboard,2023-03-04,2,963.2,1926.4
874,8422,Customer_173,South,Technology,Monitor,2023-07-26,9,713.7,6423.3
875,3793,Customer_1,East,Furniture,Cabinet,2023-12-18,4,363.42,1453.68
876,6289,Customer_167,South,Furniture,Desk,2023-02-18,8,702.05,5616.4
877,9624,Customer_59,North,Furniture,Chair,2023-11-20,7,506.1,3542.7
878,1246,Customer_126,East,Office Supplies,Envelope,2023-08-27,1,831.61,831.61
879,5784,Customer_124,South,Office Supplies,Binder,2023-03-21,2,1028.92,2057.84
880,5573,Customer_158,West,Technology,Tablet,2023-07-14,4,1126.96,4507.84
881,9945,Customer_124,North,Furniture,Desk,2023-03-17,6,1037.05,6222.3
882,8211,Customer_159,South,Office Supplies,Stapler,2023-12-09,8,873.62,6988.96
883,7811,Customer_16,North,Furniture,Desk,2023-05-25,4,70.26,281.04
884,7349,Customer_62,West,Furniture,Desk,2023-12-22,3,369.36,1108.08
885,1579,Customer_34,South,Office Supplies,Stapler,2023-11-21,7,16.4,114.8
886,1452,Customer_122,South,Office Supplies,Envelope,2023-01-10,9,219.1,1971.9
887,7747,Customer_113,East,Furniture,Bookcase,2023-03-19,3,628.25,1884.75
888,4129,Customer_185,South,Technology,Tablet,2023-11-04,1,31.11,31.11
889,6111,Customer_97,South,Technology,Mouse,2023-08-09,3,941.28,2823.84
890,7238,Customer_6,North,Office Supplies,Paper,2023-03-12,4,575.0,2300.0
891,5175,Customer_56,South,Furniture,Bookcase,2023-07-01,5,1134.72,5673.6
892,6724,Customer_19,West,Technology,Keyboard,2023-12-19,5,175.66,878.3
893,8394,Customer_40,East,Technology,Tablet,2023-06-02,3,985.61,2956.83
894,7099,Customer_180,West,Office Supplies,Stapler,2023-04-19,6,81.36,488.16
895,7102,Customer_198,East,Furniture,Desk,2023-03-28,8,1160.04,9280.32
896,9695,Customer_135,South,Technology,Laptop,2023-07-10,2,1125.48,2250.96
897,5378,Customer_175,South,Furniture,Chair,2023-03-04,4,946.9,3787.6
898,6585,Customer_117,South,Furniture,Cabinet,2023-09-08,3,881.13,2643.39
899,4459,Customer_153,North,Office Supplies,Paper,2023-06-07,7,489.75,3428.25
900,5109,Customer_69,South,Technology,Laptop,2023-02-26,4,654.83,2619.32
901,1343,Customer_99,East,Office Supplies,Pen,2023-07-28,2,448.31,896.62
902,1919,Customer_188,North,Technology,Keyboard,2023-08-02,9,939.23,8453.07
903,7784,Customer_10,East,Office Supplies,Binder,2023-11-11,4,289.76,1159.04
904,8194,Customer_18,East,Furniture,Bookcase,2023-06-16,6,537.39,3224.34
905,2502,Customer_162,East,Technology,Tablet,2023-02-07,2,1042.24,2084.48
906,3594,Customer_82,North,Office Supplies,Paper,2023-08-08,9,296.57,2669.13
907,4483,Customer_194,East,Furniture,Cabinet,2023-07-25,7,1160.11,8120.77
908,4382,Customer_68,East,Furniture,Bookcase,2023-03-29,7,147.84,1034.88
909,7276,Customer_108,South,Technology,Laptop,2023-10-25,7,382.18,2675.26
910,7606,Customer_108,South,Furniture,Cabinet,2023-01-17,7,496.28,3473.96
911,5598,Customer_119,South,Office Supplies,Paper,2023-07-17,3,730.75,2192.25
912,3603,Customer_15,South,Furniture,Chair,2023-11-22,3,257.11,771.33
913,7658,Customer_86,South,Furniture,Desk,2023-02-20,2,375.05,750.1
914,6495,Customer_66,West,Office Supplies,Stapler,2023-05-18,1,746.18,746.18
915,1324,Customer_137,East,Office Supplies,Paper,2023-07-24,4,260.18,1040.72
916,1151,Customer_187,East,Office Supplies,Stapler,2023-09-16,8,1040.14,8321.12
917,4127,Customer_108,North,Technology,Tablet,2023-10-23,8,861.34,6890.72
918,6360,Customer_99,North,Technology,Keyboard,2023-09-15,6,826.25,4957.5
919,3581,Customer_111,East,Technology,Tablet,2023-11-19,4,274.88,1099.52
920,2036,Customer_41,North,Office Supplies,Pen,2023-06-30,8,1092.14,8737.12
921,7183,Customer_118,West,Technology,Keyboard,2023-05-08,8,552.27,4418.16
922,9714,Customer_126,East,Technology,Mouse,2023-04-27,3,316.55,949.65
923,3590,Customer_75,North,Furniture,Chair,2023-11-23,4,624.9,2499.6
924,7559,Customer_20,North,Technology,Monitor,2023-08-14,6,222.21,1333.26
925,2574,Customer_145,North,Furniture,Cabinet,2023-11-22,9,667.01,6003.09
926,5095,Customer_84,North,Technology,Mouse,2023-12-01,6,365.65,2193.9
927,6408,Customer_22,South,Technology,Tablet,2023-08-27,8,694.94,5559.52
928,8645,Customer_64,South,Technology,Monitor,2023-03-20,6,106.9,641.4
929,1821,Customer_102,East,Furniture,Bookcase,2023-04-08,2,268.29,536.58
930,6956,Customer_119,West,Furniture,Chair,2023-06-30,9,324.24,2918.16
931,4933,Customer_58,North,Office Supplies,Stapler,2023-05-08,4,753.14,3012.56
932,3500,Customer_53,East,Office Supplies,Envelope,2023-08-12,5,164.57,822.85
933,9540,Customer_182,North,Furniture,Cabinet,2023-06-28,3,884.42,2653.26
934,3419,Customer_11,North,Office Supplies,Pen,2023-12-24,3,947.97,2843.91
935,7878,Customer_102,South,Furniture,Bookcase,2023-03-07,1,1004.47,1004.47
936,9638,Customer_99,East,Office Supplies,Pen,2023-06-08,2,1055.79,2111.58
937,9787,Customer_195,East,Office Supplies,Paper,2023-02-20,9,903.39,8130.51
938,2211,Customer_189,East,Furniture,Chair,2023-01-10,5,1030.7,5153.5
939,1048,Customer_70,West,Furniture,Cabinet,2023-06-26,4,632.76,2531.04
940,6820,Customer_90,South,Office Supplies,Envelope,2023-09-12,5,429.56,2147.8
941,1122,Customer_144,North,Furniture,Cabinet,2023-05-24,5,154.68,773.4
942,1524,Customer_120,West,Technology,Mouse,2023-11-07,4,860.3,3441.2
943,4749,Customer_90,South,Office Supplies,Stapler,2023-11-14,2,806.56,1613.12
944,9677,Customer_21,West,Office Supplies,Paper,2023-12-07,8,295.6,2364.8
945,9175,Customer_9,East,Furniture,Chair,2023-04-04,2,414.16,828.32
946,8532,Customer_118,North,Furniture,Chair,2023-12-08,6,227.98,1367.88
947,5709,Customer_156,West,Office Supplies,Paper,2023-06-15,8,154.22,1233.76
948,4320,Customer_91,West,Office Supplies,Stapler,2023-03-31,1,651.93,651.93
949,1726,Customer_133,South,Technology,Mouse,2023-05-15,1,752.65,752.65
950,4885,Customer_66,North,Furniture,Cabinet,2023-03-14,9,155.7,1401.3
951,1947,Customer_153,South,Technology,Mouse,2023-05-05,1,97.51,97.51
952,4670,Customer_2,West,Office Supplies,Stapler,2023-05-30,6,933.39,5600.34
953,2235,Customer_65,North,Technology,Keyboard,2023-07-28,7,1140.62,7984.34
954,4549,Customer_105,East,Office Supplies,Paper,2023-09-16,5,44.94,224.7
955,6611,Customer_45,South,Furniture,Bookcase,2023-11-29,8,286.28,2290.24
956,2507,Customer_16,East,Technology,Monitor,2023-08-31,3,1171.42,3514.26
957,9014,Customer_115,West,Furniture,Bookcase,2023-10-26,9,424.18,3817.62
958,9488,Customer_178,East,Technology,Mouse,2023-11-11,2,1180.8,2361.6
959,3208,Customer_101,West,Office Supplies,Binder,2023-03-20,7,1055.1,7385.7
960,9867,Customer_32,West,Furniture,Desk,2023-11-29,7,271.59,1901.13
961,8965,Customer_54,West,Technology,Keyboard,2023-08-05,8,89.89,719.12
962,5402,Customer_22,West,Furniture,Bookcase,2023-04-17,1,133.13,133.13
963,6795,Customer_68,West,Technology,Keyboard,2023-06-29,5,121.64,608.2
964,6009,Customer_22,South,Technology,Monitor,2023-01-21,2,153.92,307.84
965,8503,Customer_188,East,Office Supplies,Stapler,2023-08-31,6,210.78,1264.68
966,5271,Customer_142,East,Technology,Laptop,2023-12-19,5,224.19,1120.95
967,2537,Customer_41,East,Office Supplies,Envelope,2023-05-03,7,162.51,1137.57
968,6510,Customer_14,East,Technology,Monitor,2023-01-12,4,758.61,3034.44
969,4145,Customer_171,North,Office Supplies,Stapler,2023-03-10,1,122.52,122.52
970,5067,Customer_100,South,Technology,Monitor,2023-01-09,9,750.82,6757.38
971,7533,Customer_120,South,Furniture,Desk,2023-06-06,2,866.66,1733.32
972,6560,Customer_177,West,Office Supplies,Stapler,2023-08-19,4,753.97,3015.88
973,9511,Customer_102,North,Office Supplies,Binder,2023-12-28,3,1042.92,3128.76
974,8141,Customer_196,East,Furniture,Chair,2023-12-19,4,984.51,3938.04
975,5652,Customer_137,South,Technology,Keyboard,2023-02-01,2,955.16,1910.32
976,5569,Customer_185,North,Technology,Mouse,2023-10-13,2,329.7,659.4
977,5675,Customer_25,East,Technology,Monitor,2023-05-21,2,1177.75,2355.5
978,2468,Customer_41,West,Office Supplies,Pen,2023-03-05,3,985.91,2957.73
979,9012,Customer_110,North,Office Supplies,Pen,2023-02-27,2,296.23,592.46
980,8329,Customer_30,East,Furniture,Cabinet,2023-09-12,8,212.89,1703.12
981,3073,Customer_57,South,Furniture,Chair,2023-02-22,7,363.35,2543.45
982,3032,Customer_194,East,Furniture,Bookcase,2023-12-25,1,1064.48,1064.48
983,1615,Customer_180,South,Furniture,Chair,2023-02-13,2,177.45,354.9
984,3428,Customer_124,South,Furniture,Desk,2023-09-21,2,417.59,835.18
985,5376,Customer_19,North,Furniture,Desk,2023-11-27,9,234.85,2113.65
986,9159,Customer_26,East,Office Supplies,Binder,2023-07-09,7,1134.87,7944.09
987,8968,Customer_97,East,Office Supplies,Envelope,2023-01-16,7,896.97,6278.79
988,7875,Customer_117,North,Office Supplies,Envelope,2023-06-26,8,287.88,2303.04
989,6738,Customer_23,North,Furniture,Desk,2023-08-23,6,888.02,5328.12
990,4215,Customer_39,North,Furniture,Chair,2023-06-03,5,754.03,3770.15
991,7789,Customer_46,South,Technology,Laptop,2023-06-15,6,352.74,2116.44
992,2095,Customer_74,North,Furniture,Cabinet,2023-09-04,2,705.55,1411.1
993,5869,Customer_26,East,Furniture,Desk,2023-05-20,6,998.91,5993.46
994,1600,Customer_141,North,Office Supplies,Binder,2023-08-21,7,550.53,3853.71
995,1078,Customer_52,South,Furniture,Desk,2023-09-26,7,268.46,1879.22
996,3178,Customer_120,East,Furniture,Bookcase,2023-11-22,2,154.65,309.3
997,5710,Customer_73,West,Office Supplies,Paper,2023-05-13,3,135.83,407.49
998,1964,Customer_129,East,Office Supplies,Binder,2023-04-02,9,862.49,7762.41
999,6249,Customer_37,North,Office Supplies,Stapler,2023-07-27,2,125.05,250.1
1000,1028,Customer_163,West,Office Supplies,Pen,2023-05-23,7,961.64,6731.48
1001,6791,Customer_64,East,Office Supplies,Envelope,2023-09-15,9,28.48,256.32
1002,8399,Customer_26,North,Office Supplies,Envelope,2023-07-14,6,1030.48,6182.88
1003,2460,Customer_67,South,Furniture,Chair,2023-12-12,9,42.66,383.94
1004,2428,Customer_27,South,Furniture,Desk,2023-07-17,6,924.83,5548.98
1005,2040,Customer_127,East,Office Supplies,Pen,2023-06-17,4,101.4,405.6
1006,6835,Customer_194,West,Furniture,Cabinet,2023-10-29,3,991.51,2974.53
1007,5362,Customer_69,East,Furniture,Bookcase,2023-12-13,5,350.53,1752.65
1008,7566,Customer_94,South,Technology,Monitor,2023-06-14,8,1158.09,9264.72
1009,5071,Customer_105,East,Office Supplies,Pen,2023-08-15,7,313.05,2191.35
1010,3739,Customer_173,North,Furniture,Bookcase,2023-12-15,5,988.08,4940.4
1011,4457,Customer_121,West,Office Supplies,Stapler,2023-01-26,6,802.46,4814.76
1012,1818,Customer_5,North,Furniture,Desk,2023-02-17,9,983.98,8855.82
1013,3017,Customer_22,East,Technology,Laptop,2023-07-24,3,773.46,2320.38
1014,4543,Customer_104,South,Technology,Mouse,2023-06-10,5,1121.63,5608.15
1015,7860,Customer_109,South,Furniture,Cabinet,2023-02-08,2,316.51,633.02
1016,7614,Customer_128,South,Technology,Keyboard,2023-03-18,9,126.76,1140.84
